row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
817,6529,C1,gpt,gpt-4.1-mini,12121321,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,551,20,571,1,,[],chatcmpl-EOaiUuJsqRnEt0egGM7fOKkV7DyDh,gpt-4.1-mini-2025-04-14,fp_5077a5477e,2026-09-16T03:35:17.145139+00:00,2026-09-16T03:35:17.703355+00:00,0.558,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
818,6542,C1,gpt,gpt-4.1-mini,25079920,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,532,20,552,1,,[],chatcmpl-EOaiiCoGSBS5bIP1mZpF6pjexwLpB,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T03:35:31.449130+00:00,2026-09-16T03:35:32.004922+00:00,0.556,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
819,6549,C1,gpt,gpt-4.1-mini,23076787,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,864,300,explicit_numeric,463,21,484,1,,[],chatcmpl-EOaitKRRRjPlyofw2S5cDXs9ez1UP,gpt-4.1-mini-2025-04-14,fp_276fc628c7,2026-09-16T03:35:42.099931+00:00,2026-09-16T03:35:42.996525+00:00,0.897,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
820,6554,C1,gpt,gpt-4.1-mini,16151770,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,587,20,607,1,,[],chatcmpl-EOaizVZAI8Ti1ZRLtYWFPspDx5oGO,gpt-4.1-mini-2025-04-14,fp_c1b49dfdf6,2026-09-16T03:35:48.231853+00:00,2026-09-16T03:35:48.833511+00:00,0.602,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
821,6561,C1,gpt,gpt-4.1-mini,24507422,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,552,20,572,1,,[],chatcmpl-EOaj9rmZd6rZ2USrwu14463ie50U7,gpt-4.1-mini-2025-04-14,fp_2d64b11188,2026-09-16T03:35:58.588047+00:00,2026-09-16T03:35:59.279482+00:00,0.691,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
822,6574,C1,gpt,gpt-4.1-mini,24698298,REFUTED,INCONCLUSIVE,0.45,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,568,22,590,1,,[],chatcmpl-EOajPqi8Z2FAsE7fldnNpcbXtIst4,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T03:36:14.864096+00:00,2026-09-16T03:36:15.564893+00:00,0.701,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.45
ACTION: ABSTAIN",62
823,6581,C1,gpt,gpt-4.1-mini,15841770,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1126,300,explicit_numeric,627,20,647,1,,[],chatcmpl-EOajasu8sSnyqgpUBF0Fsa7KlxKPu,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T03:36:25.818990+00:00,2026-09-16T03:36:26.515075+00:00,0.696,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
824,6586,C1,gpt,gpt-4.1-mini,16266387,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,564,20,584,1,,[],chatcmpl-EOajgE1aTClSD0vkh184uRZVkWqTj,gpt-4.1-mini-2025-04-14,fp_c57a5fbe5e,2026-09-16T03:36:31.664710+00:00,2026-09-16T03:36:32.249721+00:00,0.585,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
825,6593,C1,gpt,gpt-4.1-mini,15918864,SUPPORTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,533,22,555,1,,[],chatcmpl-EOajpZ3SMBrJGZKzPNy9X8Y9QeyXA,gpt-4.1-mini-2025-04-14,fp_276fc628c7,2026-09-16T03:36:40.975400+00:00,2026-09-16T03:36:41.569408+00:00,0.594,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
826,6606,C1,gpt,gpt-4.1-mini,22349635,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,600,21,621,1,,[],chatcmpl-EOak5io2CCbnMyLO41K4ObbGv7Mrs,gpt-4.1-mini-2025-04-14,fp_cdd2846ed6,2026-09-16T03:36:56.533192+00:00,2026-09-16T03:36:57.339131+00:00,0.806,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
827,6613,C1,gpt,gpt-4.1-mini,22302761,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,642,20,662,1,,[],chatcmpl-EOakEZYPTS25nTEZJA25gAbso8Gy0,gpt-4.1-mini-2025-04-14,fp_ab6257cfad,2026-09-16T03:37:05.050926+00:00,2026-09-16T03:37:05.940726+00:00,0.89,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
828,6618,C1,gpt,gpt-4.1-mini,26370095,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,567,20,587,1,,[],chatcmpl-EOakJcfc5bG5rMMDz3Z2VL34fvKDT,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T03:37:10.975312+00:00,2026-09-16T03:37:11.572113+00:00,0.597,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
829,6625,C1,gpt,gpt-4.1-mini,16319544,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1199,300,explicit_numeric,568,21,589,1,,[],chatcmpl-EOakTa7itEFe3Cmg54zAzIZPC28Dq,gpt-4.1-mini-2025-04-14,fp_d4a60dcdf8,2026-09-16T03:37:20.299600+00:00,2026-09-16T03:37:20.994987+00:00,0.695,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
830,6638,C1,gpt,gpt-4.1-mini,10783841,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,short,1200,300,explicit_numeric,504,20,524,1,,[],chatcmpl-EOakh5oFkpRMkH9UZx8ibtsPHnu96,gpt-4.1-mini-2025-04-14,fp_ab6257cfad,2026-09-16T03:37:35.012835+00:00,2026-09-16T03:37:35.590702+00:00,0.578,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
831,6645,C1,gpt,gpt-4.1-mini,16776337,SUPPORTED,INCONCLUSIVE,0.45,ABSTAIN,full,clean,0,short,792,300,explicit_numeric,457,22,479,1,,[],chatcmpl-EOakqdvJqzpOp6hGNTHKRWxF1WFx5,gpt-4.1-mini-2025-04-14,fp_73ba833c7d,2026-09-16T03:37:43.126956+00:00,2026-09-16T03:37:43.931421+00:00,0.804,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.45
ACTION: ABSTAIN",62
832,6650,C1,gpt,gpt-4.1-mini,19711462,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,short,1139,300,explicit_numeric,506,20,526,1,,[],chatcmpl-EOakv3xrX0GjW4296rfSTTPcQ7tLU,gpt-4.1-mini-2025-04-14,fp_d3f60a4dbc,2026-09-16T03:37:48.960272+00:00,2026-09-16T03:37:49.664028+00:00,0.704,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
833,6657,C1,gpt,gpt-4.1-mini,25985014,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1187,300,explicit_numeric,612,21,633,1,,[],chatcmpl-EOal41x7fbwR86eExm2cdlRMX1zY0,gpt-4.1-mini-2025-04-14,fp_c9c2c1ebf2,2026-09-16T03:37:57.162214+00:00,2026-09-16T03:37:57.860167+00:00,0.698,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
834,6670,C1,gpt,gpt-4.1-mini,16827975,REFUTED,INCONCLUSIVE,0.45,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,573,22,595,1,,[],chatcmpl-EOalI875YBFvT5pidzngihvY0qsoT,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T03:38:11.202368+00:00,2026-09-16T03:38:11.784245+00:00,0.582,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.45
ACTION: ABSTAIN",62
835,6677,C1,gpt,gpt-4.1-mini,10808977,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,536,20,556,1,,[],chatcmpl-EOalPE7SqVrIBgjhQCTGCqoHBpfpc,gpt-4.1-mini-2025-04-14,fp_7725bead7d,2026-09-16T03:38:18.873272+00:00,2026-09-16T03:38:19.466847+00:00,0.594,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
836,6682,C1,gpt,gpt-4.1-mini,24591144,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,573,20,593,1,,[],chatcmpl-EOalVrM3ymj1XUzBtzxT5d1XZyqdP,gpt-4.1-mini-2025-04-14,fp_cdd2846ed6,2026-09-16T03:38:24.395805+00:00,2026-09-16T03:38:25.199669+00:00,0.804,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
837,6689,C1,gpt,gpt-4.1-mini,26175531,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,668,21,689,1,,[],chatcmpl-EOaldZaiH0JmexGd7ysIYJDBdblqA,gpt-4.1-mini-2025-04-14,fp_77a162052f,2026-09-16T03:38:32.790413+00:00,2026-09-16T03:38:33.494762+00:00,0.704,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
838,6702,C1,gpt,gpt-4.1-mini,9920954,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,537,20,557,1,,[],chatcmpl-EOalsCv7cFSe2jz8AuPQMxMjqIM7r,gpt-4.1-mini-2025-04-14,fp_77a162052f,2026-09-16T03:38:47.863833+00:00,2026-09-16T03:38:48.445005+00:00,0.581,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
839,6709,C1,gpt,gpt-4.1-mini,10927144,REFUTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,604,22,626,1,,[],chatcmpl-EOam0FJ1nd5V00gSt2ecuZZphnYiq,gpt-4.1-mini-2025-04-14,fp_29ccb580a1,2026-09-16T03:38:55.532396+00:00,2026-09-16T03:38:56.124880+00:00,0.593,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
840,6714,C1,gpt,gpt-4.1-mini,25499207,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,544,20,564,1,,[],chatcmpl-EOam5xRj8GLrNMAnlwjKEMNfGqM4u,gpt-4.1-mini-2025-04-14,fp_c9c2c1ebf2,2026-09-16T03:39:00.611266+00:00,2026-09-16T03:39:01.653957+00:00,1.043,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
841,6721,C1,gpt,gpt-4.1-mini,17295865,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,523,20,543,1,,[],chatcmpl-EOamE20AcMxkWsk9gYqumiIcMNvfC,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T03:39:09.628445+00:00,2026-09-16T03:39:10.356538+00:00,0.728,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
842,6734,C1,gpt,gpt-4.1-mini,16241924,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,582,21,603,1,,[],chatcmpl-EOamTBR7nmz2Hn6Wk2rRxWQJKWG8k,gpt-4.1-mini-2025-04-14,fp_9ab5ecfee8,2026-09-16T03:39:24.808489+00:00,2026-09-16T03:39:25.615867+00:00,0.807,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
843,6741,C1,gpt,gpt-4.1-mini,18603989,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,551,20,571,1,,[],chatcmpl-EOamc81X20tSYJfWRxyW1MSV1lXOv,gpt-4.1-mini-2025-04-14,fp_f1951aa9a9,2026-09-16T03:39:33.309131+00:00,2026-09-16T03:39:34.216755+00:00,0.908,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
844,6746,C1,gpt,gpt-4.1-mini,22534881,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1062,300,explicit_numeric,572,21,593,1,,[],chatcmpl-EOamiM9S9pSDKi1l2Fa99lgn68WGG,gpt-4.1-mini-2025-04-14,fp_41b7e497f3,2026-09-16T03:39:39.563301+00:00,2026-09-16T03:39:40.160697+00:00,0.597,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
845,6753,C1,gpt,gpt-4.1-mini,27549226,SUPPORTED,INCONCLUSIVE,0.45,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,530,22,552,1,,[],chatcmpl-EOamqMnzsUFj0GGdbzTfQyJlSgCfq,gpt-4.1-mini-2025-04-14,fp_41b7e497f3,2026-09-16T03:39:47.140777+00:00,2026-09-16T03:39:48.145963+00:00,1.005,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.45
ACTION: ABSTAIN",62
846,6766,C1,gpt,gpt-4.1-mini,24599411,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,568,20,588,1,,[],chatcmpl-EOanAvjjG54HFusNUwq3BE0m12dEQ,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T03:40:07.314368+00:00,2026-09-16T03:40:08.011348+00:00,0.697,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
847,6773,C1,gpt,gpt-4.1-mini,18182265,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,585,22,607,1,,[],chatcmpl-EOanIJPIE1vFNn2gOikUxBOrP5wkq,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T03:40:15.310912+00:00,2026-09-16T03:40:15.893787+00:00,0.583,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
848,6778,C1,gpt,gpt-4.1-mini,24939676,REFUTED,INCONCLUSIVE,0.45,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,587,22,609,1,,[],chatcmpl-EOanOiU2bdSO5FUq0byzaDDLgR8qR,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T03:40:21.232479+00:00,2026-09-16T03:40:21.835082+00:00,0.603,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.45
ACTION: ABSTAIN",62
849,6785,C1,gpt,gpt-4.1-mini,24267613,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1161,300,explicit_numeric,536,21,557,1,,[],chatcmpl-EOanWmXQdNd18fgJZ3FpqZgBZzPAd,gpt-4.1-mini-2025-04-14,fp_50a4e41e04,2026-09-16T03:40:29.727122+00:00,2026-09-16T03:40:30.435368+00:00,0.708,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
850,6798,C1,gpt,gpt-4.1-mini,20571467,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,638,20,658,1,,[],chatcmpl-EOanl37Jnhkvi0rVnCYKiDIjwxDx0,gpt-4.1-mini-2025-04-14,fp_03a696da6b,2026-09-16T03:40:44.384714+00:00,2026-09-16T03:40:44.976119+00:00,0.591,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
851,6805,C1,gpt,gpt-4.1-mini,9645785,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,711,300,explicit_numeric,426,21,447,1,,[],chatcmpl-EOansZyTPAddCwABagACFiXOcFEP7,gpt-4.1-mini-2025-04-14,fp_9462904437,2026-09-16T03:40:52.054893+00:00,2026-09-16T03:40:52.555518+00:00,0.501,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
852,6810,C1,gpt,gpt-4.1-mini,9569972,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,892,300,explicit_numeric,509,20,529,1,,[],chatcmpl-EOanyLI5ZSyZ6gOuRpambDRheUztq,gpt-4.1-mini-2025-04-14,fp_bae8db394c,2026-09-16T03:40:57.797752+00:00,2026-09-16T03:40:58.700522+00:00,0.903,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
853,6817,C1,gpt,gpt-4.1-mini,27909738,REFUTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,650,22,672,1,,[],chatcmpl-EOao6P87d22DOGLIgU0pg9qnwGQ6n,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T03:41:05.553280+00:00,2026-09-16T03:41:06.277032+00:00,0.724,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
854,6830,C1,gpt,gpt-4.1-mini,10548670,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,540,20,560,1,,[],chatcmpl-EOaoJg4frQFCWoV5GcMtnvewkloql,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T03:41:18.987041+00:00,2026-09-16T03:41:19.588263+00:00,0.601,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
855,6837,C1,gpt,gpt-4.1-mini,20602784,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1169,300,explicit_numeric,508,20,528,1,,[],chatcmpl-EOaoS2ISKzYvUCx9WupN0ONUFzDMo,gpt-4.1-mini-2025-04-14,fp_50a4e41e04,2026-09-16T03:41:27.085445+00:00,2026-09-16T03:41:27.780728+00:00,0.695,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
856,6842,C1,gpt,gpt-4.1-mini,17940352,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,short,1200,300,explicit_numeric,589,20,609,1,,[],chatcmpl-EOaoXbI4c3Gfwe2R6NcMhS46JCPn0,gpt-4.1-mini-2025-04-14,fp_376003153f,2026-09-16T03:41:32.305536+00:00,2026-09-16T03:41:33.004556+00:00,0.699,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
857,6849,C1,gpt,gpt-4.1-mini,26044262,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,525,20,545,1,,[],chatcmpl-EOaofqherHajCtnbztdIzCFzixqAX,gpt-4.1-mini-2025-04-14,fp_3ad92fda13,2026-09-16T03:41:40.092510+00:00,2026-09-16T03:41:40.994912+00:00,0.902,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
858,6862,C1,gpt,gpt-4.1-mini,12612531,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,827,300,explicit_numeric,505,20,525,1,,[],chatcmpl-EOap1bNWHLRWi1k1bJmBsT3oTHiGd,gpt-4.1-mini-2025-04-14,fp_117d60f06a,2026-09-16T03:42:02.100519+00:00,2026-09-16T03:42:02.788244+00:00,0.688,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
859,6869,C1,gpt,gpt-4.1-mini,20488985,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,574,21,595,1,,[],chatcmpl-EOap9tEim9eRqQSZ9OhfCSDuhDupE,gpt-4.1-mini-2025-04-14,fp_852b24f473,2026-09-16T03:42:10.300034+00:00,2026-09-16T03:42:10.891000+00:00,0.591,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
860,6874,C1,gpt,gpt-4.1-mini,12855939,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,836,300,explicit_numeric,505,21,526,1,,[],chatcmpl-EOapEhHg1NZ5GhoSomFj5F6qdqb3K,gpt-4.1-mini-2025-04-14,fp_ec1475f5fc,2026-09-16T03:42:15.714913+00:00,2026-09-16T03:42:16.422080+00:00,0.707,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
861,6881,C1,gpt,gpt-4.1-mini,22680064,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1042,300,explicit_numeric,505,20,525,1,,[],chatcmpl-EOapNhiXRKfTCtSVgdDX6u9jGxli8,gpt-4.1-mini-2025-04-14,fp_d947bed196,2026-09-16T03:42:24.077809+00:00,2026-09-16T03:42:24.820464+00:00,0.743,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
862,6894,C1,gpt,gpt-4.1-mini,23356465,SUPPORTED,INCONCLUSIVE,0.45,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,530,22,552,1,,[],chatcmpl-EOapb5axFgCamju2tuVYnRUK7eyKV,gpt-4.1-mini-2025-04-14,fp_03a696da6b,2026-09-16T03:42:38.247682+00:00,2026-09-16T03:42:38.743868+00:00,0.496,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.45
ACTION: ABSTAIN",62
863,6901,C1,gpt,gpt-4.1-mini,25501465,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,short,1200,300,explicit_numeric,587,20,607,1,,[],chatcmpl-EOapiNSoftMc5sQppLGwy9fA0MdPB,gpt-4.1-mini-2025-04-14,fp_03a696da6b,2026-09-16T03:42:45.636520+00:00,2026-09-16T03:42:46.117520+00:00,0.481,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
864,6906,C1,gpt,gpt-4.1-mini,22108230,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,653,20,673,1,,[],chatcmpl-EOapogFIbxK41oGfxroFVQJFt7zZV,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T03:42:51.147937+00:00,2026-09-16T03:42:51.748551+00:00,0.601,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
865,6913,C1,gpt,gpt-4.1-mini,11759976,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,579,21,600,1,,[],chatcmpl-EOapw1Ud0pPUccz4QCyoLMj0uL9AN,gpt-4.1-mini-2025-04-14,fp_7725bead7d,2026-09-16T03:42:59.141444+00:00,2026-09-16T03:42:59.660406+00:00,0.519,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
866,6926,C1,gpt,gpt-4.1-mini,23360491,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,short,761,300,explicit_numeric,449,20,469,1,,[],chatcmpl-EOaqAWSSAlowR5OoGRsiy6CQsFo3Y,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T03:43:13.387396+00:00,2026-09-16T03:43:14.046669+00:00,0.659,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
867,6933,C1,gpt,gpt-4.1-mini,8200238,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,574,21,595,1,,[],chatcmpl-EOaqIGf3LxNrRekAxm6MhvrjkJH6P,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T03:43:21.830775+00:00,2026-09-16T03:43:22.365335+00:00,0.535,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
868,6938,C1,gpt,gpt-4.1-mini,22706226,INCONCLUSIVE,INCONCLUSIVE,0.4,ABSTAIN,full,clean,1,short,1200,300,explicit_numeric,561,22,583,1,,[],chatcmpl-EOaqNwEMzo03pdmuDj1GDA5ZmdE2O,gpt-4.1-mini-2025-04-14,fp_5077a5477e,2026-09-16T03:43:26.836065+00:00,2026-09-16T03:43:27.487121+00:00,0.651,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
869,6945,C1,gpt,gpt-4.1-mini,23539689,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,short,720,300,explicit_numeric,454,20,474,1,,[],chatcmpl-EOaqVTCrsQINbFF2fqGRfeD9ayztN,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T03:43:34.499731+00:00,2026-09-16T03:43:35.066559+00:00,0.567,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
870,6958,C1,gpt,gpt-4.1-mini,18403945,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,549,20,569,1,,[],chatcmpl-EOaqjEUqiNgooBFFAgvnaktEBojfR,gpt-4.1-mini-2025-04-14,fp_7681b9e269,2026-09-16T03:43:48.699699+00:00,2026-09-16T03:43:49.607215+00:00,0.908,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
871,6965,C1,gpt,gpt-4.1-mini,11833948,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1034,300,explicit_numeric,531,20,551,1,,[],chatcmpl-EOaqr09ZPl8oekhbzwxohfGkVM3WO,gpt-4.1-mini-2025-04-14,fp_276fc628c7,2026-09-16T03:43:56.687722+00:00,2026-09-16T03:43:57.391495+00:00,0.704,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
872,6970,C1,gpt,gpt-4.1-mini,16816043,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,short,1200,300,explicit_numeric,573,20,593,1,,[],chatcmpl-EOaqwdhdi2AojTGStvzQZq9b2623h,gpt-4.1-mini-2025-04-14,fp_276fc628c7,2026-09-16T03:44:01.700958+00:00,2026-09-16T03:44:02.405200+00:00,0.704,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
873,6977,C1,gpt,gpt-4.1-mini,11977907,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,577,22,599,1,,[],chatcmpl-EOar49TcjOkSD0ev504ebF75H05yD,gpt-4.1-mini-2025-04-14,fp_7725bead7d,2026-09-16T03:44:09.285315+00:00,2026-09-16T03:44:09.884330+00:00,0.599,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
